,runid,name,normal_class,loss_mode,noise_mode,test_rocauc
561,3unzyafc,mvtec_fcdd_20220516164643.normal_13.it_1,13,pixel-level-balanced,confetti,"[0.73831985549162, 0.7966356744019263, 0.9067062740319765, 0.9110881087930327, 0.9176172607879926, 0.9037698134271345, 0.8953694321088304, 0.9004259879874651, 0.9369071300017592, 0.8888528544626106, 0.9117867253853413, 0.8974592302768123, 0.9160168729055561, 0.917414261041204, 0.9060533158367962, 0.9126128066629111, 0.9094316408252543, 0.8886102143126076, 0.8980974712743732, 0.9129378599783583, 0.8988147348902119, 0.9300656984785614, 0.9102517361111111, 0.923521012895907, 0.9057494728341334, 0.892769391304348, 0.9104238637893132, 0.9202978909902253, 0.9205824580387914, 0.8855290434782609, 0.9293793319454907, 0.917441174465108, 0.9116935540584254, 0.9212582495225775, 0.9104620084001528, 0.9074284467551266, 0.8889467592592591, 0.9411093336326981, 0.9127728386040407, 0.9296516062310128, 0.9294816457713557, 0.9108137931034482, 0.9285678176027502, 0.893481873834234, 0.9199221887102244, 0.9016309873900639, 0.916919980282616, 0.9181094683862849, 0.9253339137869088, 0.9283072019195708, 0.9137149636595062]"
563,12mjqyqj,mvtec_fcdd_20220517160850.normal_0.it_1,0,pixel-wise-averages-per-image,confetti,"[0.8027266750948165, 0.8546773104351046, 0.9171500408861989, 0.9292326589712929, 0.95500403551251, 0.948784785169303, 0.9602202037602554, 0.940125525861808, 0.9451037917106133, 0.9472879181605868, 0.9589919774102394, 0.9526961639832873, 0.9630721830985914, 0.9610796529738856, 0.9662130918751681, 0.955659165613148, 0.9559087859919502, 0.9456457311318915, 0.9595929919194438, 0.9629229593535306, 0.9606170882543368, 0.958860140633104, 0.9478456669912365, 0.9621456583498024, 0.9598026648898226, 0.9513954982876573, 0.9669777136443803, 0.9616961130742049, 0.9614565703990827, 0.9457094972912442, 0.9532232916910849, 0.9588825143643052, 0.9637845620714058, 0.9608515625574064, 0.959030291392636, 0.950367151271544, 0.9562812721097369, 0.959541877568847, 0.9603438685208596, 0.9553842031342401, 0.9592549565551342, 0.9502239961069047, 0.9576281981130215, 0.963909987357775, 0.9590940385505149, 0.9623785364961835, 0.9597059937249811, 0.9590684544812985, 0.9538935745557559, 0.9698591329232592, 0.9557778655959432]"
566,53go4rre,mvtec_fcdd_20220516164612.normal_7.it_2,7,pixel-wise-averages-per-image,mvtec_gt,"[0.6988097080937639, 0.8033369037363854, 0.8220797720797721, 0.8560996066792117, 0.908777481803656, 0.9502647538529548, 0.9672982341221105, 0.9728756616899662, 0.9774432217906368, 0.9802352548344322, 0.9849313523285982, 0.9857244377560405, 0.9832600463567946, 0.98096495735279, 0.9832738240964187, 0.9879347185381668, 0.9904951809827496, 0.987348679477957, 0.9890545942527245, 0.9884733153638815, 0.9858964023032494, 0.9849281493084309, 0.9868946561859947, 0.9862305844832288, 0.990473329962566, 0.9880236553455795, 0.9886375768135252, 0.9877296232786339, 0.9839604963640354, 0.9835970423660207, 0.9908895481272357, 0.9873777760441046, 0.9830152148815647, 0.9845831775700935, 0.9882413346980277, 0.9852887664945013, 0.9914093778728605, 0.9855503491091478, 0.9877840700235145, 0.9871995272602058, 0.9860284343755419, 0.9847877934952662, 0.9835353535353535, 0.9898950559701493, 0.9853750838072062, 0.9873950929422616, 0.9851460985284655, 0.9820644648734536, 0.9841315000980091, 0.9855471927944909, 0.9863627460894303]"
567,1ib2pezz,mvtec_fcdd_20220516164643.normal_4.it_2,4,pixel-level-balanced,confetti,"[0.8029530201342281, 0.8985821616611781, 0.9375086273195165, 0.8884547286159106, 0.8865882352941177, 0.8136639012771942, 0.8645637583892618, 0.8525856279382136, 0.9092220133398573, 0.933331936997319, 0.9182907706093191, 0.9427348804603408, 0.8958491498790586, 0.9363961547060139, 0.8977196410037243, 0.8675170638916863, 0.9101876675603217, 0.9175603217158177, 0.9137175598247388, 0.8517508327626829, 0.8508085550339072, 0.9497991967871486, 0.9649194549517314, 0.9209516357403681, 0.9454262963682267, 0.8997905976757941, 0.9485515963006054, 0.9180266785900588, 0.9030771109347335, 0.9197592965198599, 0.9329540383757251, 0.9168206765232975, 0.8978671133445002, 0.8607788728351353, 0.9255106905136037, 0.9180821077536475, 0.909109243697479, 0.8717043639447063, 0.901039919490104, 0.8579495798319328, 0.9644630872483221, 0.9654794384024118, 0.8796576596778413, 0.9526827804163209, 0.9242929627657841, 0.9312248322147652, 0.8841699405587767, 0.934427694025684, 0.8625252016129032, 0.8533847184986595, 0.8983812069944103]"
568,2cftzdsk,mvtec_fcdd_20220517160858.normal_8.it_0,8,pixel-wise-averages-per-image,confetti,"[0.5562634285375719, 0.686113270737396, 0.7328653972003639, 0.8093965517241379, 0.771486168503214, 0.8522228559523769, 0.7922410200580842, 0.8583260188730153, 0.8992586206896551, 0.8699813258636787, 0.8968113960113959, 0.8633361094780847, 0.8952341101843907, 0.8568655172413795, 0.8532863025637001, 0.8575174825174826, 0.850505454020884, 0.8103916542711432, 0.8591413793103448, 0.8333266827345135, 0.8832147238250224, 0.8597676345468935, 0.8021298522844383, 0.8003837684806544, 0.8162261074372678, 0.8309043579343094, 0.8744627279432335, 0.8494320137693632, 0.8668796624218219, 0.8921569032385972, 0.8384065234584819, 0.908925436383816, 0.8629868211929844, 0.8712423337393594, 0.8619629948624457, 0.8888179262907318, 0.879746857058938, 0.8383681597867947, 0.8947231978294762, 0.8461737675308116, 0.8589488197801547, 0.8426416646105764, 0.8623316386888344, 0.8846688267651269, 0.8739650735119113, 0.8293803082730419, 0.8712837792121679, 0.8188188188188188, 0.8753311732348732, 0.8881528732707805, 0.8527171081936757]"
569,1xa6ukr2,mvtec_fcdd_20220517160850.normal_0.it_0,0,pixel-wise-averages-per-image,confetti,"[0.7989565578881729, 0.8759427229973717, 0.910719226621041, 0.9292170323076185, 0.9351054258455893, 0.9383194539010806, 0.9337774527892799, 0.9398642076333992, 0.9510392849719393, 0.9497438536776297, 0.9377193053051764, 0.940085967130215, 0.9456106033883812, 0.9557838546544296, 0.9463956777737575, 0.9476664511246151, 0.9532513181019332, 0.9520370497741707, 0.9568471542621684, 0.9445562253169819, 0.9514046665945399, 0.9583648561017788, 0.956073411500625, 0.952174569385161, 0.9519228156567505, 0.9406117957746479, 0.931307206068268, 0.9540861227766798, 0.9542161442057827, 0.9515241263658986, 0.9503054559061588, 0.9503016998133368, 0.9525717067988668, 0.9492916373884243, 0.9463262251663036, 0.9453291272189622, 0.9523133356999173, 0.9444345941686366, 0.9516437360329555, 0.9570310322585782, 0.9494217415760065, 0.9501051692013346, 0.9469901490082916, 0.9575503527734263, 0.9505922021296498, 0.9510929905882787, 0.9553239766081871, 0.9524685845023366, 0.9511572013012332, 0.9458447158362926, 0.9510141197893192]"
572,2qlrjw2j,mvtec_fcdd_20220516164643.normal_13.it_0,13,pixel-level-balanced,confetti,"[0.7393536180109904, 0.8695061340044039, 0.8539699074074074, 0.9019313826203179, 0.878539389465508, 0.9218689655172413, 0.8928899779427142, 0.8681802486187845, 0.8836874257435005, 0.9273559458218549, 0.8959388522501784, 0.8966870383713352, 0.906941536136484, 0.9096271226571124, 0.9059961040345533, 0.9316004834585374, 0.9019373624636782, 0.9211764429127608, 0.8776156023906889, 0.923025438886294, 0.9338422481328851, 0.9126572289444738, 0.9002522771993178, 0.9431035949561866, 0.9270978412256268, 0.9144334587258786, 0.9072969480067601, 0.9306221064814815, 0.9184592406027148, 0.9227745315154262, 0.9207498376604883, 0.9252972969819653, 0.9226563276667662, 0.9002607188606737, 0.9237121737121736, 0.9076430581346336, 0.9127633101851851, 0.9336087091841567, 0.9235582933236706, 0.9290333937489406, 0.9224550468764263, 0.9509877893356619, 0.9424799129561433, 0.91811168681635, 0.9216001157407406, 0.9223649737846107, 0.917991860642915, 0.9364292483779251, 0.9442041308019216, 0.9123957447938802, 0.9295197982216116]"
573,1ufas2fe,mvtec_fcdd_20220516164612.normal_7.it_1,7,pixel-wise-averages-per-image,mvtec_gt,"[0.7840910442376839, 0.8315960750627724, 0.8552252128536117, 0.8785359561583882, 0.9245233412098091, 0.957956275854629, 0.9748060501438905, 0.9840061843443777, 0.9870680016236537, 0.9854945717423022, 0.9889147297768498, 0.9848086735934647, 0.9864554107895512, 0.986843205329602, 0.985686322618161, 0.9914854978242402, 0.988592966130332, 0.9889008435358912, 0.9859461791138424, 0.9872406458981593, 0.9852722371967655, 0.9889031402034498, 0.9891764462573539, 0.9898456474860969, 0.9878534239660873, 0.9894220279887813, 0.9854334040568569, 0.9847835988878584, 0.9873633669103453, 0.9877096418950952, 0.9883600018789689, 0.9868957921485, 0.9868043990258606, 0.9888128131151958, 0.9866451933696796, 0.989873372048418, 0.9887590678497166, 0.988342803030303, 0.9918026565464897, 0.9893945205022594, 0.9879011194029851, 0.988039211444946, 0.9890863586543861, 0.9885693968253968, 0.9893373801585716, 0.9898731932251486, 0.9855496122426066, 0.9903304380992008, 0.9873761432926829, 0.9886843285955108, 0.9878986582307865]"
574,3psjs82z,mvtec_fcdd_20220516164612.normal_7.it_0,7,pixel-wise-averages-per-image,mvtec_gt,"[0.7872603373689319, 0.8600675390460111, 0.9380371456626648, 0.9661649436888076, 0.9785913312693498, 0.9804363174603175, 0.9797219585219803, 0.9852488093484558, 0.9848317618822228, 0.984832569512411, 0.9868269341634959, 0.9824731201537075, 0.9871803084071042, 0.98682479793251, 0.9851445003594537, 0.9815028974197452, 0.9844004793371756, 0.9826871100987608, 0.9810962547950205, 0.9863031252541978, 0.9841918385631349, 0.9823396223085653, 0.9820386165265035, 0.9828490718321227, 0.9825653236644388, 0.9845836272374543, 0.9835207635835265, 0.9816193189382039, 0.9832306483951943, 0.9868779294543414, 0.9860051729411726, 0.98432776000625, 0.9882940633728675, 0.98609914717828, 0.9913588255416322, 0.9835595538720537, 0.9850472448615125, 0.9819377512713331, 0.9857846798364459, 0.986451494267762, 0.9854005411179602, 0.9854150190942192, 0.9808157351209708, 0.9840444627346596, 0.9821078608030698, 0.983909448116476, 0.9877492789487352, 0.9866064395401668, 0.9835157921228137, 0.9850494569256366, 0.9840080515075829]"
577,2nu8kz1z,mvtec_fcdd_20220516164612.normal_6.it_2,6,pixel-wise-averages-per-image,mvtec_gt,"[0.6942806603773586, 0.9779226890756303, 0.9929986093128087, 0.9829720246106518, 0.9889964701938436, 0.9890719569603228, 0.9916079221215174, 0.9898495819945972, 0.9846488294314382, 0.9894588235294117, 0.9904557196663446, 0.992330970979256, 0.9860636515912898, 0.981947413149288, 0.9891770688041809, 0.9906648124170783, 0.985460636515913, 0.988003355704698, 0.9904700067024128, 0.9845368507340339, 0.9954141169254137, 0.9878629109786579, 0.9837730084208957, 0.9914314516129032, 0.9892953020134229, 0.9880029305818426, 0.9883062846325256, 0.9925404801786711, 0.9915730747323684, 0.9937637832074893, 0.9959377649819566, 0.9869877646144882, 0.9883949551623268, 0.993489932885906, 0.9945226917057903, 0.9935595675340128, 0.9865549972082635, 0.9916508944379998, 0.9913832133311913, 0.9939468833780161, 0.9911203283141768, 0.9890359093687761, 0.9884772625448028, 0.9826242322724735, 0.9831375838926174, 0.9830411547790421, 0.9886168865042104, 0.9865951742627347, 0.9926552375571603, 0.985855462184874, 0.9893589079463413]"
578,3vtixfyj,mvtec_fcdd_20220516164643.normal_4.it_1,4,pixel-level-balanced,confetti,"[0.7658892484278649, 0.7378308232843094, 0.8129089893914014, 0.7912483266398929, 0.8231711409395973, 0.7691861530007937, 0.840054337871665, 0.7660020107238605, 0.8584115281501341, 0.9028150134048257, 0.9015968925334483, 0.8102132059977493, 0.8575747396708094, 0.787560884226302, 0.9040761782360416, 0.8694761159549892, 0.8788538213258168, 0.865407055739382, 0.8363471436177555, 0.871832989657763, 0.8645390863700723, 0.8922071012544802, 0.898278103138555, 0.8810950067024129, 0.8605676792924437, 0.8766934195736625, 0.8561872909698997, 0.9050980227882037, 0.9020544599792418, 0.8448462858157006, 0.9398869594426839, 0.9191483239821608, 0.8772651006711409, 0.8901743796109993, 0.891254425413836, 0.8833389205497821, 0.9017034006960132, 0.8987080536912753, 0.9102204041760791, 0.8488063660477453, 0.9310702729104341, 0.8811893277977898, 0.9350175124823012, 0.9375140008960574, 0.9249581239530988, 0.8915263990792691, 0.910266472324999, 0.961191851866459, 0.9037412687781073, 0.9389485058499142, 0.9155009910626706]"
580,2vqcu9bt,mvtec_fcdd_20220516164643.normal_12.it_2,12,pixel-level-balanced,confetti,"[0.7204655010699584, 0.7250908933518005, 0.754030969030969, 0.7467602339181286, 0.7653040128830084, 0.8056692556267362, 0.7736428894183373, 0.816785630212537, 0.823701591630681, 0.8596113642455105, 0.8441233010769434, 0.8429137323943663, 0.8517850258712705, 0.8754440066092128, 0.8854574770845655, 0.8949705667133543, 0.9099059888579387, 0.8797863572968175, 0.8733759937948419, 0.9167393802539233, 0.8821052631578947, 0.8806188190122659, 0.9044128555945875, 0.8884815281582319, 0.8759589545892623, 0.8916502931549386, 0.8920787871625105, 0.9055546605511544, 0.9128668632843998, 0.8731855547366631, 0.8881959795746882, 0.8970912548982615, 0.8721798953271765, 0.9184814465194127, 0.9048501498501498, 0.8995631325575224, 0.9212664753146267, 0.9037551164890412, 0.8850494473531122, 0.8932907672974572, 0.9050032921226481, 0.9172490093036121, 0.8948899311510109, 0.8831361300982603, 0.9149099527648423, 0.9102071537406474, 0.9046333735634977, 0.9131496466552992, 0.9312574247910835, 0.9089903055728782, 0.9040653794029806]"
582,2v64fmje,mvtec_fcdd_20220516164612.normal_6.it_1,6,pixel-wise-averages-per-image,mvtec_gt,"[0.7657612340710931, 0.9889893914014517, 0.9894153225806452, 0.9853952768325276, 0.988906472290158, 0.9913042088268674, 0.9949321610608871, 0.9933023226074587, 0.9903423436148238, 0.991227648529129, 0.990964304344586, 0.9891199046128624, 0.9919544083137781, 0.9869083585095669, 0.9910506440432466, 0.987600590030816, 0.9870386554621848, 0.9914416990396562, 0.9884864744019675, 0.9939932885906039, 0.9948569514878959, 0.9844295302013423, 0.9929697986577182, 0.9927188974330399, 0.9892830028778756, 0.9899210075266414, 0.9911241610738255, 0.992786152987158, 0.9901007670919524, 0.9927560573089338, 0.9912516823687753, 0.9854697986577181, 0.9937911781127862, 0.9902585237916823, 0.986218163538874, 0.9914125335120644, 0.9835765309237439, 0.9852596314907873, 0.9897198819915447, 0.9874839733805482, 0.9922922252010723, 0.99263095637718, 0.9786767710539024, 0.9913087248322147, 0.9922278056951425, 0.9887193277310924, 0.9811687948028673, 0.9887355760424934, 0.9880605042016807, 0.9875370777915988, 0.9894757088356098]"
583,26apf2i0,mvtec_fcdd_20220516164612.normal_6.it_0,6,pixel-wise-averages-per-image,mvtec_gt,"[0.9228623386712336, 0.9824203899145351, 0.9860436974789917, 0.9871606903485254, 0.991482996519934, 0.9832020777479893, 0.9853098674850941, 0.9804004615092521, 0.9912670827571601, 0.9941630021099959, 0.9898842670453838, 0.9869721849865951, 0.9904169468728985, 0.9932744615843208, 0.9886745222541059, 0.993506711409396, 0.9924999999999999, 0.989946380697051, 0.9861735719069946, 0.9827289254616782, 0.9873408781934709, 0.9861204262612714, 0.985103046594982, 0.9955617159498208, 0.9904756090115392, 0.99202582115056, 0.9906815661945161, 0.99143622619845, 0.9951826407506702, 0.9920723190729915, 0.9934651474530831, 0.9913344500279173, 0.9875099791403775, 0.9906328425965889, 0.9910145777479893, 0.9872739450770261, 0.9863093243997767, 0.9910574558461882, 0.9911491723280068, 0.9919896351110613, 0.9918755299639131, 0.9894366197183099, 0.9874291565882166, 0.9896014371047597, 0.9910485707727892, 0.9848750764134016, 0.9916554659498208, 0.9959352317141262, 0.98885843308158, 0.9887945779184449, 0.99064301085312]"
584,n8wb6re0,mvtec_fcdd_20220516164616.normal_14.it_2,14,pixel-wise-averages-per-image,mvtec_gt,"[0.8777476448758207, 0.8905595352670312, 0.9194002329192545, 0.9251461444712978, 0.9538832006987578, 0.9651057261923136, 0.9784415555897144, 0.9875105206839819, 0.9837232783986757, 0.9929205265724037, 0.9908163265306122, 0.9903947584331559, 0.989468928318431, 0.9878463995507116, 0.9911474293496765, 0.9857819376502546, 0.9867066308334115, 0.9900267181320734, 0.9874878783907745, 0.9897199337345701, 0.9910997732426304, 0.9914000834851245, 0.9909967400664288, 0.9886768667830588, 0.9900634479579489, 0.9919008884408917, 0.9916970252915739, 0.981870446265938, 0.994784657706006, 0.9917332921747184, 0.9892119264234175, 0.9893261338370751, 0.991979722316801, 0.9890159261324905, 0.9935407407407408, 0.9892015634950263, 0.984448387433462, 0.9878808458095385, 0.9881430061792793, 0.9897648992798246, 0.988335583146673, 0.9903895808803784, 0.9938443742124724, 0.9944743963148871, 0.9947095130792593, 0.9926578645566192, 0.9936311141304347, 0.9914463701493683, 0.9920215638274894, 0.9864107100663327, 0.990225969628117]"
585,lg6q580p,mvtec_fcdd_20220516164643.normal_4.it_0,4,pixel-level-balanced,confetti,"[0.7067744840127828, 0.7296623659517427, 0.6674285714285714, 0.794228187919463, 0.7554603494623656, 0.8376006711409396, 0.8091243929203924, 0.7117841808494129, 0.8048730019140241, 0.7731714829749103, 0.7599126344086022, 0.8621812080536913, 0.8499287868632708, 0.806928619302949, 0.8209731543624161, 0.799010067114094, 0.8141370047011418, 0.9119462252416037, 0.8726319327731092, 0.943249581239531, 0.8909761824890976, 0.8624338624338624, 0.919463986599665, 0.8019226890756304, 0.8834680134680135, 0.8948810903065865, 0.8759637948374119, 0.9037710437710438, 0.929889298892989, 0.9305835010060363, 0.8862797718886279, 0.8611789486537639, 0.8650391433811204, 0.9223650313620072, 0.888972894265233, 0.8701843824409305, 0.8626006711409396, 0.9345679012345678, 0.9186527917645743, 0.8984522864643751, 0.9442330066455009, 0.9423542082310775, 0.9267208229186695, 0.925030770952221, 0.8957255601264147, 0.9033365895353807, 0.949010067114094, 0.9409231769170951, 0.9356341189674523, 0.8365377449884491, 0.9051824422118203]"
586,1w4mn0f5,mvtec_fcdd_20220516164643.normal_12.it_1,12,pixel-level-balanced,confetti,"[0.7158858214955777, 0.6902817567837967, 0.7121216905548586, 0.749934304302471, 0.8113146198830409, 0.7990045892314653, 0.8486557870638435, 0.8244593024930162, 0.8444456710600838, 0.8983072916666667, 0.870170431598503, 0.8914899527308874, 0.9008200316488356, 0.8939917228867849, 0.9104248238314657, 0.8936289471816249, 0.8898119061469847, 0.9143751596922993, 0.896212025617696, 0.91071610872742, 0.8989868642865488, 0.9170034843205574, 0.9117383049695702, 0.8915426044560351, 0.9143901251006606, 0.926089363107909, 0.912484363746636, 0.8896105221384432, 0.9265592357242339, 0.8784823217632991, 0.9226151662315588, 0.9290158404327694, 0.9077181246102387, 0.8989386594273155, 0.910012982797793, 0.9163027600025856, 0.9003537925489146, 0.9298500118552587, 0.9325392523088144, 0.9060424475102246, 0.9284582223912768, 0.9344282619476416, 0.9159950801314412, 0.9262553559180111, 0.9029641780163702, 0.8961966302312943, 0.9139390091353626, 0.9166559891187572, 0.9099025829166997, 0.9023609494089454, 0.9103820666226655]"
